study,trial,seed,unknown_byte_count,unknown_bytes,unknown_bits,plaintext,key,ciphertext,status,satisfiable,correct,candidate_valid,recovered_key,build_time,solve_time,total_time,timeout_seconds,variables,clauses,error
pairs,1,2026092201,2,6;10,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,SAT,True,True,True,0A9F3C3E6F3CC51142E4162D4F217DD9,0.4627552909987571,43.968368582998664,44.4328874999992,120,20736,343408,
pairs,1,2026092201,2,6;11,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,SAT,True,True,True,0A9F3C3E6F3CC51142E4162D4F217DD9,0.4499328339989006,72.6897157500025,73.1415013750011,120,20736,343408,
pairs,1,2026092201,2,6;12,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,SAT,True,True,True,0A9F3C3E6F3CC51142E4162D4F217DD9,0.4893037500005448,102.74437675000081,103.23550979199717,120,20736,343408,
pairs,1,2026092201,2,6;13,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,SAT,True,True,True,0A9F3C3E6F3CC51142E4162D4F217DD9,0.4478274169996439,25.832381042000634,26.282017417001043,120,20736,343408,
pairs,1,2026092201,2,6;14,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,SAT,True,True,True,0A9F3C3E6F3CC51142E4162D4F217DD9,0.5193628750021162,86.42050562499935,86.94162920800227,120,20736,343408,
pairs,1,2026092201,2,6;15,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,SAT,True,True,True,0A9F3C3E6F3CC51142E4162D4F217DD9,0.45058070799859706,13.715177082998707,14.167479624997213,120,20736,343408,
pairs,1,2026092201,2,7;8,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,SAT,True,True,True,0A9F3C3E6F3CC51142E4162D4F217DD9,0.44881379199796356,13.861231874998339,14.311789167000825,120,20736,343408,
pairs,1,2026092201,2,7;9,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,SAT,True,True,True,0A9F3C3E6F3CC51142E4162D4F217DD9,0.4508988749985292,64.2139109589989,64.66667683299966,120,20736,343408,
pairs,1,2026092201,2,7;10,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,SAT,True,True,True,0A9F3C3E6F3CC51142E4162D4F217DD9,0.5182783330019447,42.67092174999925,43.19097062500077,120,20736,343408,
pairs,1,2026092201,2,7;11,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,SAT,True,True,True,0A9F3C3E6F3CC51142E4162D4F217DD9,0.4495884999996633,13.563136166998447,14.014494374998321,120,20736,343408,
pairs,1,2026092201,2,7;12,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,SAT,True,True,True,0A9F3C3E6F3CC51142E4162D4F217DD9,0.45649266600230476,20.068588332997024,20.526805708999746,120,20736,343408,
pairs,1,2026092201,2,7;13,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,SAT,True,True,True,0A9F3C3E6F3CC51142E4162D4F217DD9,0.46012537500064354,53.221760042000824,53.68374879200201,120,20736,343408,
pairs,1,2026092201,2,7;14,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,SAT,True,True,True,0A9F3C3E6F3CC51142E4162D4F217DD9,0.4466679170000134,78.46137558299961,78.9098335000017,120,20736,343408,
pairs,1,2026092201,2,7;15,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,SAT,True,True,True,0A9F3C3E6F3CC51142E4162D4F217DD9,0.44927820800148766,43.37191116699978,43.82301941699916,120,20736,343408,
pairs,1,2026092201,2,8;9,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,SAT,True,True,True,0A9F3C3E6F3CC51142E4162D4F217DD9,0.44854091700108256,97.42327229200237,97.87361054199937,120,20736,343408,
pairs,1,2026092201,2,8;10,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,SAT,True,True,True,0A9F3C3E6F3CC51142E4162D4F217DD9,0.49336641599802533,81.73724562500138,82.23243029200239,120,20736,343408,
pairs,1,2026092201,2,8;11,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,SAT,True,True,True,0A9F3C3E6F3CC51142E4162D4F217DD9,0.45013345799816307,87.21549020800012,87.66745975000231,120,20736,343408,
pairs,1,2026092201,2,8;12,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,SAT,True,True,True,0A9F3C3E6F3CC51142E4162D4F217DD9,0.4695933339971816,106.020587084,106.4925089999997,120,20736,343408,
pairs,1,2026092201,2,8;13,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,TIMEOUT,False,False,False,,,,120,120,,,Exceeded timeout of 120 seconds
pairs,1,2026092201,2,8;14,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,SAT,True,True,True,0A9F3C3E6F3CC51142E4162D4F217DD9,0.9995987089969276,58.31417149999834,59.31606924999869,120,20736,343408,
pairs,1,2026092201,2,8;15,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,SAT,True,True,True,0A9F3C3E6F3CC51142E4162D4F217DD9,0.6443363329999556,29.900099709000642,30.546421457998804,120,20736,343408,
pairs,1,2026092201,2,9;10,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,SAT,True,True,True,0A9F3C3E6F3CC51142E4162D4F217DD9,0.5156797919989913,49.37703670799965,49.894559290998586,120,20736,343408,
pairs,1,2026092201,2,9;11,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,SAT,True,True,True,0A9F3C3E6F3CC51142E4162D4F217DD9,0.45778529200106277,37.73845758300013,38.19800829200176,120,20736,343408,
pairs,1,2026092201,2,9;12,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,SAT,True,True,True,0A9F3C3E6F3CC51142E4162D4F217DD9,0.4499075839994475,38.76172837500053,39.213375541999994,120,20736,343408,
pairs,1,2026092201,2,9;13,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,SAT,True,True,True,0A9F3C3E6F3CC51142E4162D4F217DD9,0.4512445000000298,86.68396204199962,87.13699445800012,120,20736,343408,
pairs,1,2026092201,2,9;14,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,SAT,True,True,True,0A9F3C3E6F3CC51142E4162D4F217DD9,0.44899420799993095,14.62896470800115,15.079719416000444,120,20736,343408,
pairs,1,2026092201,2,9;15,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,SAT,True,True,True,0A9F3C3E6F3CC51142E4162D4F217DD9,0.4519414579990553,58.313436291999096,58.767170082999655,120,20736,343408,
pairs,1,2026092201,2,10;11,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,SAT,True,True,True,0A9F3C3E6F3CC51142E4162D4F217DD9,0.4503568330001144,40.27442404099929,40.726578042002075,120,20736,343408,
pairs,1,2026092201,2,10;12,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,SAT,True,True,True,0A9F3C3E6F3CC51142E4162D4F217DD9,0.4500809159981145,88.78273166600047,89.23465608300103,120,20736,343408,
pairs,1,2026092201,2,10;13,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,SAT,True,True,True,0A9F3C3E6F3CC51142E4162D4F217DD9,0.45244820800144225,49.31447045900131,49.76872304200151,120,20736,343408,
pairs,1,2026092201,2,10;14,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,SAT,True,True,True,0A9F3C3E6F3CC51142E4162D4F217DD9,0.4499075419989822,84.22438458400211,84.6761377920011,120,20736,343408,
pairs,1,2026092201,2,10;15,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,SAT,True,True,True,0A9F3C3E6F3CC51142E4162D4F217DD9,0.451121541998873,35.83915012500074,36.29208049999943,120,20736,343408,
pairs,1,2026092201,2,11;12,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,SAT,True,True,True,0A9F3C3E6F3CC51142E4162D4F217DD9,0.45019895800214726,25.04560762500114,25.497548708000977,120,20736,343408,
pairs,1,2026092201,2,11;13,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,SAT,True,True,True,0A9F3C3E6F3CC51142E4162D4F217DD9,0.44850995800152305,26.51330812499873,26.963653499999054,120,20736,343408,
pairs,1,2026092201,2,11;14,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,SAT,True,True,True,0A9F3C3E6F3CC51142E4162D4F217DD9,0.46170570800313726,67.5024535420016,67.96597220900003,120,20736,343408,
pairs,1,2026092201,2,11;15,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,SAT,True,True,True,0A9F3C3E6F3CC51142E4162D4F217DD9,0.4687804999994114,33.138681458000065,33.60921308300021,120,20736,343408,
pairs,1,2026092201,2,12;13,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,SAT,True,True,True,0A9F3C3E6F3CC51142E4162D4F217DD9,0.46372054099992965,12.109852833000332,12.575322874999983,120,20736,343408,
pairs,1,2026092201,2,12;14,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,SAT,True,True,True,0A9F3C3E6F3CC51142E4162D4F217DD9,0.45156095899801585,26.560712957998476,27.01407837499937,120,20736,343408,
pairs,1,2026092201,2,12;15,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,SAT,True,True,True,0A9F3C3E6F3CC51142E4162D4F217DD9,0.5009805000008782,76.47223954199944,76.97499862500263,120,20736,343408,
pairs,1,2026092201,2,13;14,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,SAT,True,True,True,0A9F3C3E6F3CC51142E4162D4F217DD9,0.4574458749993937,93.82967479199942,94.2888961250028,120,20736,343408,
pairs,1,2026092201,2,13;15,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,SAT,True,True,True,0A9F3C3E6F3CC51142E4162D4F217DD9,0.45676404199912213,92.02212837499974,92.4806869999993,120,20736,343408,
pairs,1,2026092201,2,14;15,16,54BA8825B09C8F61616A521C21320479,0A9F3C3E6F3CC51142E4162D4F217DD9,A59AA1012615A11C7600F5099465D3B9,SAT,True,True,True,0A9F3C3E6F3CC51142E4162D4F217DD9,0.481093124999461,15.489060750001954,15.971880958997644,120,20736,343408,
pairs,2,2026092202,2,0;1,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.440810332998808,53.6720326249997,54.11464641600105,120,20736,343408,
pairs,2,2026092202,2,0;2,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.44904879100067774,86.74530437499925,87.19612116699864,120,20736,343408,
pairs,2,2026092202,2,0;3,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.4465412089994061,28.500483291998535,28.948740040999837,120,20736,343408,
pairs,2,2026092202,2,0;4,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.44743341700086603,64.47587487499914,64.92508887499935,120,20736,343408,
pairs,2,2026092202,2,0;5,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.45936766699742293,77.69457316700209,78.15575779199935,120,20736,343408,
pairs,2,2026092202,2,0;6,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.448852875000739,26.250439250001364,26.70101241700104,120,20736,343408,
pairs,2,2026092202,2,0;7,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.4480904999982158,59.82063920799919,60.27053549999982,120,20736,343408,
pairs,2,2026092202,2,0;8,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.44805037500191247,103.39489125000182,103.84472187499705,120,20736,343408,
pairs,2,2026092202,2,0;9,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.44461970799966366,47.31665712500035,47.76304983299997,120,20736,343408,
pairs,2,2026092202,2,0;10,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.44490295800278545,57.43206608399851,57.878786875000515,120,20736,343408,
pairs,2,2026092202,2,0;11,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.4435242499966989,53.286344165997434,53.73162741700071,120,20736,343408,
pairs,2,2026092202,2,0;12,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.4405287910012703,91.12010941599874,91.5624033330023,120,20736,343408,
pairs,2,2026092202,2,0;13,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.44158362499729265,35.6272629160012,36.07062983300057,120,20736,343408,
pairs,2,2026092202,2,0;14,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.44409900000027847,45.73602925000159,46.18188704199929,120,20736,343408,
pairs,2,2026092202,2,0;15,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.44487966599990614,69.54514241700235,69.99182958299934,120,20736,343408,
pairs,2,2026092202,2,1;2,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.46531400000094436,97.9288586670009,98.3959427080008,120,20736,343408,
pairs,2,2026092202,2,1;3,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.4428310000002966,94.52620500000194,94.97081116700065,120,20736,343408,
pairs,2,2026092202,2,1;4,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.44631195799956913,42.97571979199711,43.42381570799989,120,20736,343408,
pairs,2,2026092202,2,1;5,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.4432541249989299,47.861891874999856,48.30694679199951,120,20736,343408,
pairs,2,2026092202,2,1;6,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.4452691660007986,35.34255541699895,35.78956404100245,120,20736,343408,
pairs,2,2026092202,2,1;7,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.44513508299860405,74.13066645800063,74.57762195800024,120,20736,343408,
pairs,2,2026092202,2,1;8,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.4463762499981385,29.49383308400138,29.94201383300242,120,20736,343408,
pairs,2,2026092202,2,1;9,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.4401064999983646,22.574638124999183,23.016459708000184,120,20736,343408,
pairs,2,2026092202,2,1;10,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.44028712500221445,20.681896875001257,21.12389616600194,120,20736,343408,
pairs,2,2026092202,2,1;11,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.44381245899785426,17.85769916600111,18.30325129099947,120,20736,343408,
pairs,2,2026092202,2,1;12,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.4438669170012872,47.64919541600102,48.094842167000024,120,20736,343408,
pairs,2,2026092202,2,1;13,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.4434395830030553,35.00013725000099,35.44530558299812,120,20736,343408,
pairs,2,2026092202,2,1;14,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.4413098750010249,37.512299207999604,37.95533150000119,120,20736,343408,
pairs,2,2026092202,2,1;15,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.4432222499999625,45.842760040999565,46.2876999580003,120,20736,343408,
pairs,2,2026092202,2,2;3,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.44479900000078487,63.43861249999827,63.88518416700026,120,20736,343408,
pairs,2,2026092202,2,2;4,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.44669366699963575,95.65124491700044,96.09976670800097,120,20736,343408,
pairs,2,2026092202,2,2;5,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.4498370410001371,74.20105549999789,74.65267154100002,120,20736,343408,
pairs,2,2026092202,2,2;6,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.44191433300147764,87.62551670799803,88.06945545900089,120,20736,343408,
pairs,2,2026092202,2,2;7,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.5045968750018801,70.62513020799815,71.13174250000156,120,20736,343408,
pairs,2,2026092202,2,2;8,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.5233773750005639,69.5430315420017,70.0681812920011,120,20736,343408,
pairs,2,2026092202,2,2;9,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.4696555839982466,45.16241604199968,45.63384083300116,120,20736,343408,
pairs,2,2026092202,2,2;10,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.45911120800155913,40.753811374997895,41.21474062500056,120,20736,343408,
pairs,2,2026092202,2,2;11,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.49888329099849216,8.133938709001086,8.634648833998654,120,20736,343408,
pairs,2,2026092202,2,2;12,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.4788899160012079,23.01802054200016,23.49866375000056,120,20736,343408,
pairs,2,2026092202,2,2;13,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.47510891699857893,91.3594007080028,91.83642416599832,120,20736,343408,
pairs,2,2026092202,2,2;14,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.4907335839998268,24.921141708000505,25.413909374998184,120,20736,343408,
pairs,2,2026092202,2,2;15,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.5567539170006057,105.54891412500001,106.10767670900168,120,20736,343408,
pairs,2,2026092202,2,3;4,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.5371455829990737,107.51590312500048,108.05532720799965,120,20736,343408,
pairs,2,2026092202,2,3;5,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.5436359159975837,98.82134833300006,99.36716895900099,120,20736,343408,
pairs,2,2026092202,2,3;6,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.5329923750032322,26.830112125000596,27.365243250002095,120,20736,343408,
pairs,2,2026092202,2,3;7,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.5661777499990421,33.687583834002,34.255903916000534,120,20736,343408,
pairs,2,2026092202,2,3;8,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.5452362910000375,40.86149308400127,41.408874042001116,120,20736,343408,
pairs,2,2026092202,2,3;9,16,B899811E605E419BAE301C265D754207,B7608EC5A5C23596F8EA64EAB55CEE7B,60446E0182BDCA35C94A64AF5A36300C,SAT,True,True,True,B7608EC5A5C23596F8EA64EAB55CEE7B,0.5569602089999535,68.21371900000304,68.7726862089985,120,20736,343408,
