study,trial,seed,unknown_byte_count,unknown_bytes,unknown_bits,plaintext,key,ciphertext,status,satisfiable,correct,candidate_valid,recovered_key,build_time,solve_time,total_time,timeout_seconds,variables,clauses,error
single,26,2026092226,1,8,8,39A1AD509429868113B5B29341D85CAD,CDDDE73CEC8BAEEB90BAC36A7CA8BA14,E54C3FCD0940210429FA697313C3AC9F,SAT,True,True,True,CDDDE73CEC8BAEEB90BAC36A7CA8BA14,0.4640780829995492,5.108503125000425,5.574485041999651,60,20736,343416,
single,26,2026092226,1,9,8,39A1AD509429868113B5B29341D85CAD,CDDDE73CEC8BAEEB90BAC36A7CA8BA14,E54C3FCD0940210429FA697313C3AC9F,SAT,True,True,True,CDDDE73CEC8BAEEB90BAC36A7CA8BA14,0.5282967500006635,6.2414107079985115,6.771507334000489,60,20736,343416,
single,26,2026092226,1,10,8,39A1AD509429868113B5B29341D85CAD,CDDDE73CEC8BAEEB90BAC36A7CA8BA14,E54C3FCD0940210429FA697313C3AC9F,SAT,True,True,True,CDDDE73CEC8BAEEB90BAC36A7CA8BA14,0.514654332999271,7.133525709001333,7.6499534579998,60,20736,343416,
single,26,2026092226,1,11,8,39A1AD509429868113B5B29341D85CAD,CDDDE73CEC8BAEEB90BAC36A7CA8BA14,E54C3FCD0940210429FA697313C3AC9F,SAT,True,True,True,CDDDE73CEC8BAEEB90BAC36A7CA8BA14,0.4923114170014742,6.774335125001016,7.268426374999763,60,20736,343416,
single,26,2026092226,1,12,8,39A1AD509429868113B5B29341D85CAD,CDDDE73CEC8BAEEB90BAC36A7CA8BA14,E54C3FCD0940210429FA697313C3AC9F,SAT,True,True,True,CDDDE73CEC8BAEEB90BAC36A7CA8BA14,0.49078300000110175,3.722382457999629,4.214982000001328,60,20736,343416,
single,26,2026092226,1,13,8,39A1AD509429868113B5B29341D85CAD,CDDDE73CEC8BAEEB90BAC36A7CA8BA14,E54C3FCD0940210429FA697313C3AC9F,SAT,True,True,True,CDDDE73CEC8BAEEB90BAC36A7CA8BA14,0.5012532090004242,5.602778583001054,6.105860125000618,60,20736,343416,
single,26,2026092226,1,14,8,39A1AD509429868113B5B29341D85CAD,CDDDE73CEC8BAEEB90BAC36A7CA8BA14,E54C3FCD0940210429FA697313C3AC9F,SAT,True,True,True,CDDDE73CEC8BAEEB90BAC36A7CA8BA14,0.493988124999305,6.121695542000452,6.617651708000267,60,20736,343416,
single,26,2026092226,1,15,8,39A1AD509429868113B5B29341D85CAD,CDDDE73CEC8BAEEB90BAC36A7CA8BA14,E54C3FCD0940210429FA697313C3AC9F,SAT,True,True,True,CDDDE73CEC8BAEEB90BAC36A7CA8BA14,0.48499141600041185,4.909857583001212,5.396912624999459,60,20736,343416,
single,27,2026092227,1,0,8,23BD0407D2ABBA2FC34E9C398F2ED849,07CE2E25582121A48BA3EE08ECBA586D,E11557FA98526DF90F840B032573B84E,SAT,True,True,True,07CE2E25582121A48BA3EE08ECBA586D,0.48470287500094855,6.452513625001302,6.939153790999626,60,20736,343416,
single,27,2026092227,1,1,8,23BD0407D2ABBA2FC34E9C398F2ED849,07CE2E25582121A48BA3EE08ECBA586D,E11557FA98526DF90F840B032573B84E,SAT,True,True,True,07CE2E25582121A48BA3EE08ECBA586D,0.49360662499930186,3.6073982500001875,4.102929415999824,60,20736,343416,
single,27,2026092227,1,2,8,23BD0407D2ABBA2FC34E9C398F2ED849,07CE2E25582121A48BA3EE08ECBA586D,E11557FA98526DF90F840B032573B84E,SAT,True,True,True,07CE2E25582121A48BA3EE08ECBA586D,0.5125312079999276,5.320778917001007,5.835115915999268,60,20736,343416,
single,27,2026092227,1,3,8,23BD0407D2ABBA2FC34E9C398F2ED849,07CE2E25582121A48BA3EE08ECBA586D,E11557FA98526DF90F840B032573B84E,SAT,True,True,True,07CE2E25582121A48BA3EE08ECBA586D,0.5005242919996817,5.165732999999818,5.668295874998876,60,20736,343416,
single,27,2026092227,1,4,8,23BD0407D2ABBA2FC34E9C398F2ED849,07CE2E25582121A48BA3EE08ECBA586D,E11557FA98526DF90F840B032573B84E,SAT,True,True,True,07CE2E25582121A48BA3EE08ECBA586D,0.4859487089997856,6.43632025000079,6.924049416998969,60,20736,343416,
single,27,2026092227,1,5,8,23BD0407D2ABBA2FC34E9C398F2ED849,07CE2E25582121A48BA3EE08ECBA586D,E11557FA98526DF90F840B032573B84E,SAT,True,True,True,07CE2E25582121A48BA3EE08ECBA586D,0.5039441249991796,6.01138841699867,6.517094916000133,60,20736,343416,
single,27,2026092227,1,6,8,23BD0407D2ABBA2FC34E9C398F2ED849,07CE2E25582121A48BA3EE08ECBA586D,E11557FA98526DF90F840B032573B84E,SAT,True,True,True,07CE2E25582121A48BA3EE08ECBA586D,0.48953829200036125,5.955675000001065,6.446970875000261,60,20736,343416,
single,27,2026092227,1,7,8,23BD0407D2ABBA2FC34E9C398F2ED849,07CE2E25582121A48BA3EE08ECBA586D,E11557FA98526DF90F840B032573B84E,SAT,True,True,True,07CE2E25582121A48BA3EE08ECBA586D,0.4862342090000311,5.543458707999889,6.0314466249983525,60,20736,343416,
single,27,2026092227,1,8,8,23BD0407D2ABBA2FC34E9C398F2ED849,07CE2E25582121A48BA3EE08ECBA586D,E11557FA98526DF90F840B032573B84E,SAT,True,True,True,07CE2E25582121A48BA3EE08ECBA586D,0.4920055840011628,5.448980749999464,5.9429210830003285,60,20736,343416,
single,27,2026092227,1,9,8,23BD0407D2ABBA2FC34E9C398F2ED849,07CE2E25582121A48BA3EE08ECBA586D,E11557FA98526DF90F840B032573B84E,SAT,True,True,True,07CE2E25582121A48BA3EE08ECBA586D,0.5221215410001605,5.387255790999916,5.911207375000231,60,20736,343416,
single,27,2026092227,1,10,8,23BD0407D2ABBA2FC34E9C398F2ED849,07CE2E25582121A48BA3EE08ECBA586D,E11557FA98526DF90F840B032573B84E,SAT,True,True,True,07CE2E25582121A48BA3EE08ECBA586D,0.4980092080004397,6.078218749998996,6.578033750000031,60,20736,343416,
single,27,2026092227,1,11,8,23BD0407D2ABBA2FC34E9C398F2ED849,07CE2E25582121A48BA3EE08ECBA586D,E11557FA98526DF90F840B032573B84E,SAT,True,True,True,07CE2E25582121A48BA3EE08ECBA586D,0.5039741670007061,6.2878952080009185,6.793743292000727,60,20736,343416,
single,27,2026092227,1,12,8,23BD0407D2ABBA2FC34E9C398F2ED849,07CE2E25582121A48BA3EE08ECBA586D,E11557FA98526DF90F840B032573B84E,SAT,True,True,True,07CE2E25582121A48BA3EE08ECBA586D,0.5132173749989306,6.265201834001346,6.780266042000221,60,20736,343416,
single,27,2026092227,1,13,8,23BD0407D2ABBA2FC34E9C398F2ED849,07CE2E25582121A48BA3EE08ECBA586D,E11557FA98526DF90F840B032573B84E,SAT,True,True,True,07CE2E25582121A48BA3EE08ECBA586D,0.5145409579999978,7.74737579199973,8.263677209000889,60,20736,343416,
single,27,2026092227,1,14,8,23BD0407D2ABBA2FC34E9C398F2ED849,07CE2E25582121A48BA3EE08ECBA586D,E11557FA98526DF90F840B032573B84E,SAT,True,True,True,07CE2E25582121A48BA3EE08ECBA586D,0.5061293329999899,5.841831457999433,6.349766000001182,60,20736,343416,
single,27,2026092227,1,15,8,23BD0407D2ABBA2FC34E9C398F2ED849,07CE2E25582121A48BA3EE08ECBA586D,E11557FA98526DF90F840B032573B84E,SAT,True,True,True,07CE2E25582121A48BA3EE08ECBA586D,0.49720054200042796,6.560065292000218,7.059047832999568,60,20736,343416,
single,28,2026092228,1,0,8,BCB7F0A99FDAD7A7ADD540F28D1B023A,A512F3B0B6F5FB5692F97B3450D09E2E,ABD43377167FD893A52B700E20FB969A,SAT,True,True,True,A512F3B0B6F5FB5692F97B3450D09E2E,0.5005535000000236,6.658747374998711,7.161223374998372,60,20736,343416,
single,28,2026092228,1,1,8,BCB7F0A99FDAD7A7ADD540F28D1B023A,A512F3B0B6F5FB5692F97B3450D09E2E,ABD43377167FD893A52B700E20FB969A,SAT,True,True,True,A512F3B0B6F5FB5692F97B3450D09E2E,0.5051625839987537,6.068434625000009,6.5753282090008724,60,20736,343416,
single,28,2026092228,1,2,8,BCB7F0A99FDAD7A7ADD540F28D1B023A,A512F3B0B6F5FB5692F97B3450D09E2E,ABD43377167FD893A52B700E20FB969A,SAT,True,True,True,A512F3B0B6F5FB5692F97B3450D09E2E,2.2023535829994216,10.749795083998833,12.953997374999744,60,20736,343416,
single,28,2026092228,1,3,8,BCB7F0A99FDAD7A7ADD540F28D1B023A,A512F3B0B6F5FB5692F97B3450D09E2E,ABD43377167FD893A52B700E20FB969A,SAT,True,True,True,A512F3B0B6F5FB5692F97B3450D09E2E,0.4837244999998802,6.848061542001233,7.333614708000823,60,20736,343416,
single,28,2026092228,1,4,8,BCB7F0A99FDAD7A7ADD540F28D1B023A,A512F3B0B6F5FB5692F97B3450D09E2E,ABD43377167FD893A52B700E20FB969A,SAT,True,True,True,A512F3B0B6F5FB5692F97B3450D09E2E,0.47631737499978044,12.198137499999575,12.685469166000985,60,20736,343416,
single,28,2026092228,1,5,8,BCB7F0A99FDAD7A7ADD540F28D1B023A,A512F3B0B6F5FB5692F97B3450D09E2E,ABD43377167FD893A52B700E20FB969A,SAT,True,True,True,A512F3B0B6F5FB5692F97B3450D09E2E,1.958341333000135,11.00463529100125,12.967092790999232,60,20736,343416,
single,28,2026092228,1,6,8,BCB7F0A99FDAD7A7ADD540F28D1B023A,A512F3B0B6F5FB5692F97B3450D09E2E,ABD43377167FD893A52B700E20FB969A,SAT,True,True,True,A512F3B0B6F5FB5692F97B3450D09E2E,1.1737024170015502,7.931373749999693,9.106973124999058,60,20736,343416,
single,28,2026092228,1,7,8,BCB7F0A99FDAD7A7ADD540F28D1B023A,A512F3B0B6F5FB5692F97B3450D09E2E,ABD43377167FD893A52B700E20FB969A,SAT,True,True,True,A512F3B0B6F5FB5692F97B3450D09E2E,0.4513523330006137,6.381847165999716,6.836909542000285,60,20736,343416,
single,28,2026092228,1,8,8,BCB7F0A99FDAD7A7ADD540F28D1B023A,A512F3B0B6F5FB5692F97B3450D09E2E,ABD43377167FD893A52B700E20FB969A,SAT,True,True,True,A512F3B0B6F5FB5692F97B3450D09E2E,0.7236758340004599,4.981714125000508,5.707171541000207,60,20736,343416,
single,28,2026092228,1,9,8,BCB7F0A99FDAD7A7ADD540F28D1B023A,A512F3B0B6F5FB5692F97B3450D09E2E,ABD43377167FD893A52B700E20FB969A,SAT,True,True,True,A512F3B0B6F5FB5692F97B3450D09E2E,0.45647304200065264,5.926998999999341,6.385247709000396,60,20736,343416,
single,28,2026092228,1,10,8,BCB7F0A99FDAD7A7ADD540F28D1B023A,A512F3B0B6F5FB5692F97B3450D09E2E,ABD43377167FD893A52B700E20FB969A,SAT,True,True,True,A512F3B0B6F5FB5692F97B3450D09E2E,0.4511215410002478,6.420499458001359,6.873409707999599,60,20736,343416,
single,28,2026092228,1,11,8,BCB7F0A99FDAD7A7ADD540F28D1B023A,A512F3B0B6F5FB5692F97B3450D09E2E,ABD43377167FD893A52B700E20FB969A,SAT,True,True,True,A512F3B0B6F5FB5692F97B3450D09E2E,0.45041700000001583,3.3606332499985,3.81279079199885,60,20736,343416,
single,28,2026092228,1,12,8,BCB7F0A99FDAD7A7ADD540F28D1B023A,A512F3B0B6F5FB5692F97B3450D09E2E,ABD43377167FD893A52B700E20FB969A,SAT,True,True,True,A512F3B0B6F5FB5692F97B3450D09E2E,0.4487338330000057,6.127919082999142,6.578393874999165,60,20736,343416,
single,28,2026092228,1,13,8,BCB7F0A99FDAD7A7ADD540F28D1B023A,A512F3B0B6F5FB5692F97B3450D09E2E,ABD43377167FD893A52B700E20FB969A,SAT,True,True,True,A512F3B0B6F5FB5692F97B3450D09E2E,0.44899391699982516,5.128107832999376,5.578871625000829,60,20736,343416,
single,28,2026092228,1,14,8,BCB7F0A99FDAD7A7ADD540F28D1B023A,A512F3B0B6F5FB5692F97B3450D09E2E,ABD43377167FD893A52B700E20FB969A,SAT,True,True,True,A512F3B0B6F5FB5692F97B3450D09E2E,0.44875104099992313,4.928531917001237,5.379020250000394,60,20736,343416,
single,28,2026092228,1,15,8,BCB7F0A99FDAD7A7ADD540F28D1B023A,A512F3B0B6F5FB5692F97B3450D09E2E,ABD43377167FD893A52B700E20FB969A,SAT,True,True,True,A512F3B0B6F5FB5692F97B3450D09E2E,0.4475044999999227,5.598293749999357,6.047541874999297,60,20736,343416,
single,29,2026092229,1,0,8,87C65F69A83BE03DC54E6EEAC62006BC,858435D9C2599B9D61FC03E508185267,061F5970BAE9823442DEEF6F13BB9C95,SAT,True,True,True,858435D9C2599B9D61FC03E508185267,0.4479558749990247,5.4485299160005525,5.89822629199989,60,20736,343416,
single,29,2026092229,1,1,8,87C65F69A83BE03DC54E6EEAC62006BC,858435D9C2599B9D61FC03E508185267,061F5970BAE9823442DEEF6F13BB9C95,SAT,True,True,True,858435D9C2599B9D61FC03E508185267,0.4497458749992802,5.213096166999094,5.664620833000299,60,20736,343416,
single,29,2026092229,1,2,8,87C65F69A83BE03DC54E6EEAC62006BC,858435D9C2599B9D61FC03E508185267,061F5970BAE9823442DEEF6F13BB9C95,SAT,True,True,True,858435D9C2599B9D61FC03E508185267,0.4547852089999651,5.4057693329996255,5.862302667001131,60,20736,343416,
single,29,2026092229,1,3,8,87C65F69A83BE03DC54E6EEAC62006BC,858435D9C2599B9D61FC03E508185267,061F5970BAE9823442DEEF6F13BB9C95,SAT,True,True,True,858435D9C2599B9D61FC03E508185267,0.44989329199961503,6.280872957999236,6.732520666999335,60,20736,343416,
single,29,2026092229,1,4,8,87C65F69A83BE03DC54E6EEAC62006BC,858435D9C2599B9D61FC03E508185267,061F5970BAE9823442DEEF6F13BB9C95,SAT,True,True,True,858435D9C2599B9D61FC03E508185267,0.44937025000035646,6.738840250000067,7.189942332999635,60,20736,343416,
single,29,2026092229,1,5,8,87C65F69A83BE03DC54E6EEAC62006BC,858435D9C2599B9D61FC03E508185267,061F5970BAE9823442DEEF6F13BB9C95,SAT,True,True,True,858435D9C2599B9D61FC03E508185267,0.45061270899896044,7.387672417000431,7.8400327090002975,60,20736,343416,
single,29,2026092229,1,6,8,87C65F69A83BE03DC54E6EEAC62006BC,858435D9C2599B9D61FC03E508185267,061F5970BAE9823442DEEF6F13BB9C95,SAT,True,True,True,858435D9C2599B9D61FC03E508185267,0.4491660829989996,5.933571707999363,6.384502999999313,60,20736,343416,
single,29,2026092229,1,7,8,87C65F69A83BE03DC54E6EEAC62006BC,858435D9C2599B9D61FC03E508185267,061F5970BAE9823442DEEF6F13BB9C95,SAT,True,True,True,858435D9C2599B9D61FC03E508185267,0.4514810420005233,5.144239458000811,5.59745833299894,60,20736,343416,
single,29,2026092229,1,8,8,87C65F69A83BE03DC54E6EEAC62006BC,858435D9C2599B9D61FC03E508185267,061F5970BAE9823442DEEF6F13BB9C95,SAT,True,True,True,858435D9C2599B9D61FC03E508185267,0.44871950000015204,5.2430679999997665,5.693620917001681,60,20736,343416,
single,29,2026092229,1,9,8,87C65F69A83BE03DC54E6EEAC62006BC,858435D9C2599B9D61FC03E508185267,061F5970BAE9823442DEEF6F13BB9C95,SAT,True,True,True,858435D9C2599B9D61FC03E508185267,0.4593033339988324,5.516507750000528,5.977584416999889,60,20736,343416,
single,29,2026092229,1,10,8,87C65F69A83BE03DC54E6EEAC62006BC,858435D9C2599B9D61FC03E508185267,061F5970BAE9823442DEEF6F13BB9C95,SAT,True,True,True,858435D9C2599B9D61FC03E508185267,0.44885779099968204,5.803415042000779,6.253997415999038,60,20736,343416,
single,29,2026092229,1,11,8,87C65F69A83BE03DC54E6EEAC62006BC,858435D9C2599B9D61FC03E508185267,061F5970BAE9823442DEEF6F13BB9C95,SAT,True,True,True,858435D9C2599B9D61FC03E508185267,0.4494297910005116,5.312993208999615,5.764160875000016,60,20736,343416,
single,29,2026092229,1,12,8,87C65F69A83BE03DC54E6EEAC62006BC,858435D9C2599B9D61FC03E508185267,061F5970BAE9823442DEEF6F13BB9C95,SAT,True,True,True,858435D9C2599B9D61FC03E508185267,0.4510707919998822,5.3922715410008095,5.845088957999906,60,20736,343416,
single,29,2026092229,1,13,8,87C65F69A83BE03DC54E6EEAC62006BC,858435D9C2599B9D61FC03E508185267,061F5970BAE9823442DEEF6F13BB9C95,SAT,True,True,True,858435D9C2599B9D61FC03E508185267,0.449033832999703,5.905527832999724,6.356302333000713,60,20736,343416,
single,29,2026092229,1,14,8,87C65F69A83BE03DC54E6EEAC62006BC,858435D9C2599B9D61FC03E508185267,061F5970BAE9823442DEEF6F13BB9C95,SAT,True,True,True,858435D9C2599B9D61FC03E508185267,0.44904891700025473,5.093561417001183,5.544358125000144,60,20736,343416,
single,29,2026092229,1,15,8,87C65F69A83BE03DC54E6EEAC62006BC,858435D9C2599B9D61FC03E508185267,061F5970BAE9823442DEEF6F13BB9C95,SAT,True,True,True,858435D9C2599B9D61FC03E508185267,0.44884224999987055,5.062526666999474,5.513141666999218,60,20736,343416,
single,30,2026092230,1,0,8,4E44A8F41D6D9AC300714589AD647F61,621283465597CC41417300EEEA8F5A37,E9E5830ACDFAEC6A4CE82C0519E5FDF0,SAT,True,True,True,621283465597CC41417300EEEA8F5A37,0.44870041700050933,6.953053917000943,7.4034763330000715,60,20736,343416,
single,30,2026092230,1,1,8,4E44A8F41D6D9AC300714589AD647F61,621283465597CC41417300EEEA8F5A37,E9E5830ACDFAEC6A4CE82C0519E5FDF0,SAT,True,True,True,621283465597CC41417300EEEA8F5A37,0.4491642500015587,5.711471290998816,6.162378166000053,60,20736,343416,
single,30,2026092230,1,2,8,4E44A8F41D6D9AC300714589AD647F61,621283465597CC41417300EEEA8F5A37,E9E5830ACDFAEC6A4CE82C0519E5FDF0,SAT,True,True,True,621283465597CC41417300EEEA8F5A37,0.4446057919994928,5.311718041999484,5.758045833999859,60,20736,343416,
single,30,2026092230,1,3,8,4E44A8F41D6D9AC300714589AD647F61,621283465597CC41417300EEEA8F5A37,E9E5830ACDFAEC6A4CE82C0519E5FDF0,SAT,True,True,True,621283465597CC41417300EEEA8F5A37,0.44996370899934846,6.15437883300001,6.606106167000689,60,20736,343416,
single,30,2026092230,1,4,8,4E44A8F41D6D9AC300714589AD647F61,621283465597CC41417300EEEA8F5A37,E9E5830ACDFAEC6A4CE82C0519E5FDF0,SAT,True,True,True,621283465597CC41417300EEEA8F5A37,0.44927895899854775,5.772708749998856,6.223727041999155,60,20736,343416,
single,30,2026092230,1,5,8,4E44A8F41D6D9AC300714589AD647F61,621283465597CC41417300EEEA8F5A37,E9E5830ACDFAEC6A4CE82C0519E5FDF0,SAT,True,True,True,621283465597CC41417300EEEA8F5A37,0.44869016600023315,5.670520499999839,6.120952875000512,60,20736,343416,
single,30,2026092230,1,6,8,4E44A8F41D6D9AC300714589AD647F61,621283465597CC41417300EEEA8F5A37,E9E5830ACDFAEC6A4CE82C0519E5FDF0,SAT,True,True,True,621283465597CC41417300EEEA8F5A37,0.4486991250014398,6.160521166999388,6.610960207999597,60,20736,343416,
single,30,2026092230,1,7,8,4E44A8F41D6D9AC300714589AD647F61,621283465597CC41417300EEEA8F5A37,E9E5830ACDFAEC6A4CE82C0519E5FDF0,SAT,True,True,True,621283465597CC41417300EEEA8F5A37,0.449828750000961,5.773119916000724,6.224742999998853,60,20736,343416,
single,30,2026092230,1,8,8,4E44A8F41D6D9AC300714589AD647F61,621283465597CC41417300EEEA8F5A37,E9E5830ACDFAEC6A4CE82C0519E5FDF0,SAT,True,True,True,621283465597CC41417300EEEA8F5A37,0.44814629100073944,5.512576624998474,5.962448999998742,60,20736,343416,
single,30,2026092230,1,9,8,4E44A8F41D6D9AC300714589AD647F61,621283465597CC41417300EEEA8F5A37,E9E5830ACDFAEC6A4CE82C0519E5FDF0,SAT,True,True,True,621283465597CC41417300EEEA8F5A37,0.4476170420002745,5.324652708999565,5.774015999999392,60,20736,343416,
single,30,2026092230,1,10,8,4E44A8F41D6D9AC300714589AD647F61,621283465597CC41417300EEEA8F5A37,E9E5830ACDFAEC6A4CE82C0519E5FDF0,SAT,True,True,True,621283465597CC41417300EEEA8F5A37,0.4499636669988831,5.597048833000372,6.048733957999502,60,20736,343416,
single,30,2026092230,1,11,8,4E44A8F41D6D9AC300714589AD647F61,621283465597CC41417300EEEA8F5A37,E9E5830ACDFAEC6A4CE82C0519E5FDF0,SAT,True,True,True,621283465597CC41417300EEEA8F5A37,0.4478531249988009,5.691682292001133,6.141255958000329,60,20736,343416,
single,30,2026092230,1,12,8,4E44A8F41D6D9AC300714589AD647F61,621283465597CC41417300EEEA8F5A37,E9E5830ACDFAEC6A4CE82C0519E5FDF0,SAT,True,True,True,621283465597CC41417300EEEA8F5A37,0.44829987500088464,6.3924344169990945,6.842481042000145,60,20736,343416,
single,30,2026092230,1,13,8,4E44A8F41D6D9AC300714589AD647F61,621283465597CC41417300EEEA8F5A37,E9E5830ACDFAEC6A4CE82C0519E5FDF0,SAT,True,True,True,621283465597CC41417300EEEA8F5A37,0.44834404199900746,6.44300395800019,6.8930918749993,60,20736,343416,
single,30,2026092230,1,14,8,4E44A8F41D6D9AC300714589AD647F61,621283465597CC41417300EEEA8F5A37,E9E5830ACDFAEC6A4CE82C0519E5FDF0,SAT,True,True,True,621283465597CC41417300EEEA8F5A37,0.44423312499930034,5.459313833000124,5.905278375001217,60,20736,343416,
single,30,2026092230,1,15,8,4E44A8F41D6D9AC300714589AD647F61,621283465597CC41417300EEEA8F5A37,E9E5830ACDFAEC6A4CE82C0519E5FDF0,SAT,True,True,True,621283465597CC41417300EEEA8F5A37,0.4472971659997711,4.876920250000694,5.32594699999936,60,20736,343416,
single,31,2026092231,1,0,8,B1A6C489D90780ED4A5F95B318E9DD6C,8FE3F3B00033BD15E3B4E6383517D323,CD85C2C83B99E65541AC1DB4B9E87223,SAT,True,True,True,8FE3F3B00033BD15E3B4E6383517D323,0.4486638340003992,4.950488833999771,5.400872582999,60,20736,343416,
single,31,2026092231,1,1,8,B1A6C489D90780ED4A5F95B318E9DD6C,8FE3F3B00033BD15E3B4E6383517D323,CD85C2C83B99E65541AC1DB4B9E87223,SAT,True,True,True,8FE3F3B00033BD15E3B4E6383517D323,0.4492186250008672,5.721649332999732,6.172608957998818,60,20736,343416,
single,31,2026092231,1,2,8,B1A6C489D90780ED4A5F95B318E9DD6C,8FE3F3B00033BD15E3B4E6383517D323,CD85C2C83B99E65541AC1DB4B9E87223,SAT,True,True,True,8FE3F3B00033BD15E3B4E6383517D323,0.44764945799943234,4.015914209001494,4.465354124999067,60,20736,343416,
single,31,2026092231,1,3,8,B1A6C489D90780ED4A5F95B318E9DD6C,8FE3F3B00033BD15E3B4E6383517D323,CD85C2C83B99E65541AC1DB4B9E87223,SAT,True,True,True,8FE3F3B00033BD15E3B4E6383517D323,0.44872783299979346,5.546450541998638,5.996953084000779,60,20736,343416,
single,31,2026092231,1,4,8,B1A6C489D90780ED4A5F95B318E9DD6C,8FE3F3B00033BD15E3B4E6383517D323,CD85C2C83B99E65541AC1DB4B9E87223,SAT,True,True,True,8FE3F3B00033BD15E3B4E6383517D323,0.44775258300069254,5.329887374999089,5.779428541000016,60,20736,343416,
single,31,2026092231,1,5,8,B1A6C489D90780ED4A5F95B318E9DD6C,8FE3F3B00033BD15E3B4E6383517D323,CD85C2C83B99E65541AC1DB4B9E87223,SAT,True,True,True,8FE3F3B00033BD15E3B4E6383517D323,0.45029754099959973,5.66748062500119,6.11950458299907,60,20736,343416,
single,31,2026092231,1,6,8,B1A6C489D90780ED4A5F95B318E9DD6C,8FE3F3B00033BD15E3B4E6383517D323,CD85C2C83B99E65541AC1DB4B9E87223,SAT,True,True,True,8FE3F3B00033BD15E3B4E6383517D323,0.448696542000107,6.377539375000197,6.827983625000343,60,20736,343416,
single,31,2026092231,1,7,8,B1A6C489D90780ED4A5F95B318E9DD6C,8FE3F3B00033BD15E3B4E6383517D323,CD85C2C83B99E65541AC1DB4B9E87223,SAT,True,True,True,8FE3F3B00033BD15E3B4E6383517D323,0.4489787919992523,3.8682738750012504,4.318989542000054,60,20736,343416,
single,31,2026092231,1,8,8,B1A6C489D90780ED4A5F95B318E9DD6C,8FE3F3B00033BD15E3B4E6383517D323,CD85C2C83B99E65541AC1DB4B9E87223,SAT,True,True,True,8FE3F3B00033BD15E3B4E6383517D323,0.45026345799851697,6.608545166998738,7.060543499999767,60,20736,343416,
single,31,2026092231,1,9,8,B1A6C489D90780ED4A5F95B318E9DD6C,8FE3F3B00033BD15E3B4E6383517D323,CD85C2C83B99E65541AC1DB4B9E87223,SAT,True,True,True,8FE3F3B00033BD15E3B4E6383517D323,0.44738737500119896,5.258655208001073,5.707780916000047,60,20736,343416,
single,31,2026092231,1,10,8,B1A6C489D90780ED4A5F95B318E9DD6C,8FE3F3B00033BD15E3B4E6383517D323,CD85C2C83B99E65541AC1DB4B9E87223,SAT,True,True,True,8FE3F3B00033BD15E3B4E6383517D323,0.4490189160005684,5.443707833999724,5.89446795799995,60,20736,343416,
single,31,2026092231,1,11,8,B1A6C489D90780ED4A5F95B318E9DD6C,8FE3F3B00033BD15E3B4E6383517D323,CD85C2C83B99E65541AC1DB4B9E87223,SAT,True,True,True,8FE3F3B00033BD15E3B4E6383517D323,0.4467863750014658,5.080011915999421,5.528549208000186,60,20736,343416,
single,31,2026092231,1,12,8,B1A6C489D90780ED4A5F95B318E9DD6C,8FE3F3B00033BD15E3B4E6383517D323,CD85C2C83B99E65541AC1DB4B9E87223,SAT,True,True,True,8FE3F3B00033BD15E3B4E6383517D323,0.44834416699995927,5.402023791999454,5.8520991660006985,60,20736,343416,
single,31,2026092231,1,13,8,B1A6C489D90780ED4A5F95B318E9DD6C,8FE3F3B00033BD15E3B4E6383517D323,CD85C2C83B99E65541AC1DB4B9E87223,SAT,True,True,True,8FE3F3B00033BD15E3B4E6383517D323,0.4479631670001254,5.610148834000938,6.059853583001313,60,20736,343416,
single,31,2026092231,1,14,8,B1A6C489D90780ED4A5F95B318E9DD6C,8FE3F3B00033BD15E3B4E6383517D323,CD85C2C83B99E65541AC1DB4B9E87223,SAT,True,True,True,8FE3F3B00033BD15E3B4E6383517D323,0.4481713330005732,7.203855375000785,7.6537473749995115,60,20736,343416,
single,31,2026092231,1,15,8,B1A6C489D90780ED4A5F95B318E9DD6C,8FE3F3B00033BD15E3B4E6383517D323,CD85C2C83B99E65541AC1DB4B9E87223,SAT,True,True,True,8FE3F3B00033BD15E3B4E6383517D323,0.44826979199933703,5.726359709000462,6.176378165999267,60,20736,343416,
single,32,2026092232,1,0,8,3A72FF4B71AFA9E09E7850F965016C3F,D84AF9891ECBFDD8A9ED31E1F65F26E4,FEF1CFD8C4A15115F3167D90ED7F7EE4,SAT,True,True,True,D84AF9891ECBFDD8A9ED31E1F65F26E4,0.44622529200023564,5.224393082999086,5.672380916999828,60,20736,343416,
single,32,2026092232,1,1,8,3A72FF4B71AFA9E09E7850F965016C3F,D84AF9891ECBFDD8A9ED31E1F65F26E4,FEF1CFD8C4A15115F3167D90ED7F7EE4,SAT,True,True,True,D84AF9891ECBFDD8A9ED31E1F65F26E4,0.44837741700030165,5.217480582999997,5.6675948339998286,60,20736,343416,
single,32,2026092232,1,2,8,3A72FF4B71AFA9E09E7850F965016C3F,D84AF9891ECBFDD8A9ED31E1F65F26E4,FEF1CFD8C4A15115F3167D90ED7F7EE4,SAT,True,True,True,D84AF9891ECBFDD8A9ED31E1F65F26E4,0.4491099580009177,3.8499142919990845,4.300757458000589,60,20736,343416,
