row_type,experiment,kat,position_mode,trial,seed,divide_trial,divide_seed,unknown_bits,known_bits,split_bits,split_positions,max_workers,branch_id,assignment,branch_order,status,satisfiable,correct,recovered_key,solve_time,experiment_wall_time,baseline_solve_time,variables,clauses
branch,count1089_random1_20_split5_divide1_workers2,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,2,01000,01000,15,UNSAT,False,False,,195.6847753750044,1295.9577787919989,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers2,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,2,00111,00111,16,UNSAT,False,False,,222.72370333399158,1342.5264318749978,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers2,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,2,01111,01111,17,UNSAT,False,False,,169.45334949999233,1465.466537500004,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers2,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,2,11110,11110,18,UNSAT,False,False,,235.30791491700802,1577.8839080420003,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers2,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,2,10100,10100,19,UNSAT,False,False,,193.75907050000387,1659.295265875,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers2,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,2,01100,01100,20,UNSAT,False,False,,121.55986700000358,1699.491708667003,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers2,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,2,11000,11000,21,UNSAT,False,False,,146.39293187500152,1805.7359504579945,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers2,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,2,10101,10101,22,UNSAT,False,False,,192.04288133300724,1891.584220417004,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers2,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,2,10010,10010,23,UNSAT,False,False,,136.0866475829971,1941.8768388750032,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers2,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,2,01010,01010,24,UNSAT,False,False,,157.95749079200323,2049.594462082998,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers2,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,2,00000,00000,25,UNSAT,False,False,,171.84537504099717,2113.7840562079946,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers2,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,2,11101,11101,27,UNSAT,False,False,,140.78876129200216,2254.626357000001,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers2,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,2,11111,11111,26,UNSAT,False,False,,211.21683900000062,2260.8659573329933,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers2,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,2,01101,01101,28,UNSAT,False,False,,131.74190737500612,2386.425308332997,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers2,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,2,00010,00010,29,SAT,True,True,000102030405060708090A0B0C0D0E0F,279.0327061669959,2539.9666662919917,2247.9578224160014,105092,1723792
summary,count1089_random1_20_split5_divide1_workers2,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,2,00010,00010,29,SAT_FOUND,True,True,000102030405060708090A0B0C0D0E0F,279.0327061669959,2539.9797844580025,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers6,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,6,10000,10000,5,UNSAT,False,False,,276.79614754200156,277.1311190000124,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers6,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,6,10111,10111,2,UNSAT,False,False,,341.6317835410009,341.74243329200544,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers6,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,6,11011,11011,6,UNSAT,False,False,,407.9084742080013,408.36130237500765,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers6,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,6,10011,10011,4,UNSAT,False,False,,412.62014358300075,412.87610345899884,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers6,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,6,00110,00110,3,UNSAT,False,False,,516.5963604169956,516.7827125420008,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers6,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,6,11001,11001,1,UNSAT,False,False,,612.4144458750088,612.4662795840122,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers6,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,6,01001,01001,9,UNSAT,False,False,,312.5501670419908,720.9884312500071,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers6,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,6,00011,00011,7,UNSAT,False,False,,444.7892234589963,722.0087375840085,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers6,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,6,00101,00101,8,UNSAT,False,False,,384.0979300829931,725.9270590840024,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers6,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,6,11010,11010,10,UNSAT,False,False,,453.21384079099516,866.1912862090103,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers6,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,6,01011,01011,11,UNSAT,False,False,,391.5247655830026,908.3977412090026,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers6,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,6,01110,01110,12,UNSAT,False,False,,364.67722570800106,977.2385041250091,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers6,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,6,10110,10110,14,UNSAT,False,False,,380.2887383750058,1102.399775375001,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers6,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,6,01000,01000,15,UNSAT,False,False,,492.90866637500585,1218.9371610420058,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers6,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,6,01111,01111,17,UNSAT,False,False,,490.8302971670055,1399.3190356670093,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers6,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,6,00111,00111,16,UNSAT,False,False,,552.4143857500021,1418.7049557920109,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers6,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,6,00100,00100,13,UNSAT,False,False,,698.6766460000072,1419.7548279170005,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers6,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,6,01100,01100,20,UNSAT,False,False,,338.80520783300744,1557.8478093750018,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers6,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,6,11110,11110,18,UNSAT,False,False,,665.4123482079885,1642.7511100420088,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers6,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,6,10100,10100,19,UNSAT,False,False,,548.6287159159983,1651.1232940420014,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers6,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,6,10010,10010,23,UNSAT,False,False,,258.4708532500081,1678.3189152920095,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers6,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,6,11000,11000,21,UNSAT,False,False,,338.4587525000097,1737.8609540420002,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers6,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,6,10101,10101,22,UNSAT,False,False,,387.6944097920059,1806.4947574170073,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers6,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,6,01010,01010,24,UNSAT,False,False,,280.92297758300265,1838.8590006670129,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers6,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,6,11101,11101,27,UNSAT,False,False,,263.9219958749891,1942.3168487920047,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers6,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,6,00000,00000,25,UNSAT,False,False,,325.16728950000834,1967.9923307499994,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers6,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,6,01101,01101,28,UNSAT,False,False,,261.6146263749979,1999.5550001250085,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers6,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,6,11111,11111,26,UNSAT,False,False,,405.71289745801187,2056.911487000005,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers6,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,6,00001,00001,31,UNSAT,False,False,,210.65983658299956,2153.053802209004,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers6,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,6,11100,11100,30,UNSAT,False,False,,350.171532458,2189.098639459,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers6,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,6,00010,00010,29,SAT,True,True,000102030405060708090A0B0C0D0E0F,435.76636999999755,2242.338574709007,2247.9578224160014,105092,1723792
summary,count1089_random1_20_split5_divide1_workers6,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,6,00010,00010,29,SAT_FOUND,True,True,000102030405060708090A0B0C0D0E0F,435.76636999999755,2242.351180459009,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers8,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,8,10000,10000,5,UNSAT,False,False,,284.13590554200346,284.46063745900756,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers8,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,8,10111,10111,2,UNSAT,False,False,,347.4929561250028,347.60176125,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers8,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,8,00101,00101,8,UNSAT,False,False,,399.6635721660132,400.2624230000074,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers8,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,8,11011,11011,6,UNSAT,False,False,,417.4124896249996,417.8117824590008,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers8,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,8,10011,10011,4,UNSAT,False,False,,422.6527861670038,422.8967694590101,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers8,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,8,00011,00011,7,UNSAT,False,False,,462.71869533300924,463.2239300000074,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers8,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,8,00110,00110,3,UNSAT,False,False,,535.1985913749959,535.3783964590111,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers8,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,8,01001,01001,9,UNSAT,False,False,,334.52485995800816,619.0779737920093,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers8,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,8,11001,11001,1,UNSAT,False,False,,635.7118745420012,635.7691027920082,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers8,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,8,01110,01110,12,UNSAT,False,False,,359.9946914579923,777.8887485840096,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers8,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,8,01011,01011,11,UNSAT,False,False,,402.0613712500053,802.4048950840079,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers8,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,8,10110,10110,14,UNSAT,False,False,,356.44853079199675,819.7468372500007,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers8,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,8,11010,11010,10,UNSAT,False,False,,477.2973964999983,824.9879182090081,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers8,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,8,01000,01000,15,UNSAT,False,False,,451.5794524170051,987.053952125003,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers8,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,8,00100,00100,13,UNSAT,False,False,,654.2258518340095,1077.2014991250035,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers8,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,8,01111,01111,17,UNSAT,False,False,,452.1474869999947,1088.0087475840119,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers8,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,8,00111,00111,16,UNSAT,False,False,,512.1660267499974,1131.328141209,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers8,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,8,01100,01100,20,UNSAT,False,False,,342.2269901249965,1162.0605336670124,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers8,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,8,11000,11000,21,UNSAT,False,False,,404.85807020899665,1229.9386592500086,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers8,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,8,10100,10100,19,UNSAT,False,False,,562.9141078329994,1365.4133300000103,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers8,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,8,10010,10010,23,UNSAT,False,False,,301.18983404200117,1378.5129715840012,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers8,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,8,11110,11110,18,UNSAT,False,False,,663.3921173749986,1441.3677342920128,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers8,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,8,01010,01010,24,UNSAT,False,False,,368.9748004580033,1457.0673608340003,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers8,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,8,10101,10101,22,UNSAT,False,False,,481.677704791,1468.8608197499998,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers8,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,8,00000,00000,25,UNSAT,False,False,,406.9793307910004,1538.4111172920093,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers8,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,8,11101,11101,27,UNSAT,False,False,,326.77604562501074,1556.8025366250076,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers8,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,8,11111,11111,26,UNSAT,False,False,,522.4202475830098,1684.5741559170128,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers8,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,8,01101,01101,28,UNSAT,False,False,,319.86828733299626,1685.3546983340057,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers8,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,8,00001,00001,31,UNSAT,False,False,,278.3377225000004,1735.4773247920093,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers8,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,8,11100,11100,30,UNSAT,False,False,,384.0997408340045,1825.5457164590043,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers8,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,8,10001,10001,32,UNSAT,False,False,,370.6354267079878,1839.5802568340005,2247.9578224160014,105092,1723792
branch,count1089_random1_20_split5_divide1_workers8,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,8,00010,00010,29,SAT,True,True,000102030405060708090A0B0C0D0E0F,490.8693984589918,1869.4563795419963,2247.9578224160014,105092,1723792
summary,count1089_random1_20_split5_divide1_workers8,count1089,random,1,20262917,1,20260919,20,108,5,28;33;71;76;97,8,00010,00010,29,SAT_FOUND,True,True,000102030405060708090A0B0C0D0E0F,490.8693984589918,1869.4570657500153,2247.9578224160014,105092,1723792
