row_type,phase,experiment,kat,position_mode,base_trial,base_seed,divide_trial,divide_seed,unknown_bits,known_bits,split_bits,split_positions,max_workers,branch_id,assignment,branch_order,status,satisfiable,correct,recovered_key,branch_solve_time,experiment_wall_time,baseline_solve_time,variables,clauses
branch,generalization20,count1089_random2_20_split5_divide1_workers8,count1089,random,2,20262918,1,20261119,20,108,5,7;33;82;95;117,8,10010,10010,12,UNSAT,False,False,,285.4372083340131,624.9928482919931,2053.4265930839993,105092,1723792
branch,generalization20,count1089_random2_20_split5_divide1_workers8,count1089,random,2,20262918,1,20261119,20,108,5,7;33;82;95;117,8,10110,10110,10,UNSAT,False,False,,367.0636250000098,662.7307564579824,2053.4265930839993,105092,1723792
branch,generalization20,count1089_random2_20_split5_divide1_workers8,count1089,random,2,20262918,1,20261119,20,108,5,7;33;82;95;117,8,00011,00011,13,SAT,True,True,000102030405060708090A0B0C0D0E0F,345.1918655000045,691.0368428330112,2053.4265930839993,105092,1723792
summary,generalization20,count1089_random2_20_split5_divide1_workers8,count1089,random,2,20262918,1,20261119,20,108,5,7;33;82;95;117,8,00011,00011,13,SAT_FOUND,True,True,000102030405060708090A0B0C0D0E0F,345.1918655000045,691.0651106250007,2053.4265930839993,105092,1723792
branch,generalization20,count1089_random2_20_split5_divide2_workers8,count1089,random,2,20262918,2,20261120,20,108,5,3;38;45;59;77,8,11011,11011,8,UNSAT,False,False,,266.57410808300483,267.11950029199943,2053.4265930839993,105092,1723792
branch,generalization20,count1089_random2_20_split5_divide2_workers8,count1089,random,2,20262918,2,20261120,20,108,5,3;38;45;59;77,8,01101,01101,5,UNSAT,False,False,,276.2254235409782,276.51672650000546,2053.4265930839993,105092,1723792
branch,generalization20,count1089_random2_20_split5_divide2_workers8,count1089,random,2,20262918,2,20261120,20,108,5,3;38;45;59;77,8,11001,11001,1,UNSAT,False,False,,295.6861189159972,295.73589750000974,2053.4265930839993,105092,1723792
checkpoint,generalization20,count1089_random2_20_split5_divide2_workers8,count1089,random,2,20262918,2,20261120,20,108,5,3;38;45;59;77,8,,,,RUNNING,False,False,,0.0,300.80814933302463,2053.4265930839993,105092,1723792
branch,generalization20,count1089_random2_20_split5_divide2_workers8,count1089,random,2,20262918,2,20261120,20,108,5,3;38;45;59;77,8,00111,00111,7,UNSAT,False,False,,351.5404305830016,351.98459666702547,2053.4265930839993,105092,1723792
branch,generalization20,count1089_random2_20_split5_divide2_workers8,count1089,random,2,20262918,2,20261120,20,108,5,3;38;45;59;77,8,00100,00100,2,SAT,True,True,000102030405060708090A0B0C0D0E0F,401.56631324999034,401.67845158302225,2053.4265930839993,105092,1723792
summary,generalization20,count1089_random2_20_split5_divide2_workers8,count1089,random,2,20262918,2,20261120,20,108,5,3;38;45;59;77,8,00100,00100,2,SAT_FOUND,True,True,000102030405060708090A0B0C0D0E0F,401.56631324999034,401.73121208301745,2053.4265930839993,105092,1723792
branch,generalization20,count1089_random2_20_split5_divide3_workers8,count1089,random,2,20262918,3,20261121,20,108,5,33;53;59;74;95,8,10001,10001,7,UNSAT,False,False,,258.964889416995,259.4147376669862,2053.4265930839993,105092,1723792
checkpoint,generalization20,count1089_random2_20_split5_divide3_workers8,count1089,random,2,20262918,3,20261121,20,108,5,33;53;59;74;95,8,,,,RUNNING,False,False,,0.0,300.6663109580113,2053.4265930839993,105092,1723792
branch,generalization20,count1089_random2_20_split5_divide3_workers8,count1089,random,2,20262918,3,20261121,20,108,5,33;53;59;74;95,8,01110,01110,1,UNSAT,False,False,,318.6258718329773,318.67816745801247,2053.4265930839993,105092,1723792
branch,generalization20,count1089_random2_20_split5_divide3_workers8,count1089,random,2,20262918,3,20261121,20,108,5,33;53;59;74;95,8,00001,00001,3,UNSAT,False,False,,328.41540462500416,328.5735316250066,2053.4265930839993,105092,1723792
branch,generalization20,count1089_random2_20_split5_divide3_workers8,count1089,random,2,20262918,3,20261121,20,108,5,33;53;59;74;95,8,01100,01100,6,UNSAT,False,False,,336.5290240420145,336.90184566698736,2053.4265930839993,105092,1723792
branch,generalization20,count1089_random2_20_split5_divide3_workers8,count1089,random,2,20262918,3,20261121,20,108,5,33;53;59;74;95,8,00101,00101,8,UNSAT,False,False,,341.67407999999705,342.2046370420139,2053.4265930839993,105092,1723792
branch,generalization20,count1089_random2_20_split5_divide3_workers8,count1089,random,2,20262918,3,20261121,20,108,5,33;53;59;74;95,8,10100,10100,2,UNSAT,False,False,,436.44614529202227,436.54567220801255,2053.4265930839993,105092,1723792
branch,generalization20,count1089_random2_20_split5_divide3_workers8,count1089,random,2,20262918,3,20261121,20,108,5,33;53;59;74;95,8,10110,10110,5,UNSAT,False,False,,452.9146180419775,453.2050086669915,2053.4265930839993,105092,1723792
branch,generalization20,count1089_random2_20_split5_divide3_workers8,count1089,random,2,20262918,3,20261121,20,108,5,33;53;59;74;95,8,01000,01000,4,UNSAT,False,False,,454.9568196669861,455.17623870799434,2053.4265930839993,105092,1723792
checkpoint,generalization20,count1089_random2_20_split5_divide3_workers8,count1089,random,2,20262918,3,20261121,20,108,5,33;53;59;74;95,8,,,,RUNNING,False,False,,0.0,600.7863337500021,2053.4265930839993,105092,1723792
branch,generalization20,count1089_random2_20_split5_divide3_workers8,count1089,random,2,20262918,3,20261121,20,108,5,33;53;59;74;95,8,01001,01001,12,SAT,True,True,000102030405060708090A0B0C0D0E0F,283.9555369169975,620.9275049169955,2053.4265930839993,105092,1723792
summary,generalization20,count1089_random2_20_split5_divide3_workers8,count1089,random,2,20262918,3,20261121,20,108,5,33;53;59;74;95,8,01001,01001,12,SAT_FOUND,True,True,000102030405060708090A0B0C0D0E0F,283.9555369169975,620.951300582994,2053.4265930839993,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide1_workers8,count1089,random,3,20262919,1,20261219,20,108,5,3;15;38;87;102,8,00010,00010,2,UNSAT,False,False,,260.6735821669863,260.78761445899727,1882.0523522910007,105092,1723792
checkpoint,generalization20,count1089_random3_20_split5_divide1_workers8,count1089,random,3,20262919,1,20261219,20,108,5,3;15;38;87;102,8,,,,RUNNING,False,False,,0.0,300.01350483400165,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide1_workers8,count1089,random,3,20262919,1,20261219,20,108,5,3;15;38;87;102,8,00101,00101,8,UNSAT,False,False,,322.31652779201977,322.9302180840168,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide1_workers8,count1089,random,3,20262919,1,20261219,20,108,5,3;15;38;87;102,8,00100,00100,7,UNSAT,False,False,,328.04157274999307,328.55514712500735,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide1_workers8,count1089,random,3,20262919,1,20261219,20,108,5,3;15;38;87;102,8,01101,01101,1,UNSAT,False,False,,375.5717987920216,375.6247622919909,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide1_workers8,count1089,random,3,20262919,1,20261219,20,108,5,3;15;38;87;102,8,01010,01010,5,UNSAT,False,False,,381.14022075000685,381.4778705420031,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide1_workers8,count1089,random,3,20262919,1,20261219,20,108,5,3;15;38;87;102,8,11011,11011,6,UNSAT,False,False,,397.01039337500697,397.43556416701176,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide1_workers8,count1089,random,3,20262919,1,20261219,20,108,5,3;15;38;87;102,8,01100,01100,3,UNSAT,False,False,,415.0202408749901,415.2109075420012,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide1_workers8,count1089,random,3,20262919,1,20261219,20,108,5,3;15;38;87;102,8,11110,11110,4,UNSAT,False,False,,460.51688870901125,460.78003704201546,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide1_workers8,count1089,random,3,20262919,1,20261219,20,108,5,3;15;38;87;102,8,10011,10011,9,UNSAT,False,False,,315.7233927079942,576.6110723339953,1882.0523522910007,105092,1723792
checkpoint,generalization20,count1089_random3_20_split5_divide1_workers8,count1089,random,3,20262919,1,20261219,20,108,5,3;15;38;87;102,8,,,,RUNNING,False,False,,0.0,600.7597254170105,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide1_workers8,count1089,random,3,20262919,1,20261219,20,108,5,3;15;38;87;102,8,11111,11111,13,UNSAT,False,False,,252.04155962500954,633.5974007089972,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide1_workers8,count1089,random,3,20262919,1,20261219,20,108,5,3;15;38;87;102,8,11100,11100,10,UNSAT,False,False,,310.88755783301895,633.9056429589982,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide1_workers8,count1089,random,3,20262919,1,20261219,20,108,5,3;15;38;87;102,8,10000,10000,16,UNSAT,False,False,,262.8329352909932,723.681681749993,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide1_workers8,count1089,random,3,20262919,1,20261219,20,108,5,3;15;38;87;102,8,00110,00110,15,UNSAT,False,False,,309.64766029198654,724.931082583993,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide1_workers8,count1089,random,3,20262919,1,20261219,20,108,5,3;15;38;87;102,8,10001,10001,11,UNSAT,False,False,,408.14226262498414,736.7766325419943,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide1_workers8,count1089,random,3,20262919,1,20261219,20,108,5,3;15;38;87;102,8,00001,00001,12,UNSAT,False,False,,403.61267991602654,779.3180770420004,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide1_workers8,count1089,random,3,20262919,1,20261219,20,108,5,3;15;38;87;102,8,11001,11001,14,UNSAT,False,False,,436.9470032910176,834.4675332090119,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide1_workers8,count1089,random,3,20262919,1,20261219,20,108,5,3;15;38;87;102,8,00000,00000,17,UNSAT,False,False,,320.10184033299447,896.8082322500122,1882.0523522910007,105092,1723792
checkpoint,generalization20,count1089_random3_20_split5_divide1_workers8,count1089,random,3,20262919,1,20261219,20,108,5,3;15;38;87;102,8,,,,RUNNING,False,False,,0.0,900.8876924590149,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide1_workers8,count1089,random,3,20262919,1,20261219,20,108,5,3;15;38;87;102,8,10100,10100,19,UNSAT,False,False,,268.1336049999809,902.1688370839984,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide1_workers8,count1089,random,3,20262919,1,20261219,20,108,5,3;15;38;87;102,8,10110,10110,18,UNSAT,False,False,,291.3105935000058,925.0192555840185,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide1_workers8,count1089,random,3,20262919,1,20261219,20,108,5,3;15;38;87;102,8,10101,10101,20,UNSAT,False,False,,299.4869056250027,1023.2753788749978,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide1_workers8,count1089,random,3,20262919,1,20261219,20,108,5,3;15;38;87;102,8,11101,11101,22,UNSAT,False,False,,287.1235528329853,1024.0093524589902,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide1_workers8,count1089,random,3,20262919,1,20261219,20,108,5,3;15;38;87;102,8,01111,01111,21,UNSAT,False,False,,309.38932383299107,1034.4394738750125,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide1_workers8,count1089,random,3,20262919,1,20261219,20,108,5,3;15;38;87;102,8,00011,00011,23,UNSAT,False,False,,377.7855577500013,1157.2020912920125,1882.0523522910007,105092,1723792
checkpoint,generalization20,count1089_random3_20_split5_divide1_workers8,count1089,random,3,20262919,1,20261219,20,108,5,3;15;38;87;102,8,,,,RUNNING,False,False,,0.0,1201.4409538340115,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide1_workers8,count1089,random,3,20262919,1,20261219,20,108,5,3;15;38;87;102,8,01001,01001,26,UNSAT,False,False,,302.90651087497827,1205.164236584009,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide1_workers8,count1089,random,3,20262919,1,20261219,20,108,5,3;15;38;87;102,8,01011,01011,25,UNSAT,False,False,,359.4114075829857,1256.3124418340158,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide1_workers8,count1089,random,3,20262919,1,20261219,20,108,5,3;15;38;87;102,8,10010,10010,24,UNSAT,False,False,,440.91682424998726,1275.477291584015,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide1_workers8,count1089,random,3,20262919,1,20261219,20,108,5,3;15;38;87;102,8,10111,10111,27,UNSAT,False,False,,364.1908960000146,1289.3111102500116,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide1_workers8,count1089,random,3,20262919,1,20261219,20,108,5,3;15;38;87;102,8,11010,11010,28,UNSAT,False,False,,275.0195978330157,1298.404214042006,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide1_workers8,count1089,random,3,20262919,1,20261219,20,108,5,3;15;38;87;102,8,00111,00111,30,UNSAT,False,False,,295.3372897920199,1329.8827895839931,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide1_workers8,count1089,random,3,20262919,1,20261219,20,108,5,3;15;38;87;102,8,01110,01110,29,UNSAT,False,False,,331.26961583300726,1355.3655072090041,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide1_workers8,count1089,random,3,20262919,1,20261219,20,108,5,3;15;38;87;102,8,01000,01000,31,SAT,True,True,000102030405060708090A0B0C0D0E0F,277.2994214579812,1434.5845567920187,1882.0523522910007,105092,1723792
summary,generalization20,count1089_random3_20_split5_divide1_workers8,count1089,random,3,20262919,1,20261219,20,108,5,3;15;38;87;102,8,01000,01000,31,SAT_FOUND,True,True,000102030405060708090A0B0C0D0E0F,277.2994214579812,1434.5931295840128,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide2_workers8,count1089,random,3,20262919,2,20261220,20,108,5,4;39;75;85;102,8,00110,00110,5,UNSAT,False,False,,295.6706207500247,296.0156000419811,1882.0523522910007,105092,1723792
checkpoint,generalization20,count1089_random3_20_split5_divide2_workers8,count1089,random,3,20262919,2,20261220,20,108,5,4;39;75;85;102,8,,,,RUNNING,False,False,,0.0,300.11298583299504,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide2_workers8,count1089,random,3,20262919,2,20261220,20,108,5,4;39;75;85;102,8,10101,10101,4,UNSAT,False,False,,314.6256190419954,314.89425250000204,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide2_workers8,count1089,random,3,20262919,2,20261220,20,108,5,4;39;75;85;102,8,11101,11101,8,UNSAT,False,False,,323.83781579099013,324.455315625004,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide2_workers8,count1089,random,3,20262919,2,20261220,20,108,5,4;39;75;85;102,8,10010,10010,6,UNSAT,False,False,,350.1244024579937,350.55581220798194,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide2_workers8,count1089,random,3,20262919,2,20261220,20,108,5,4;39;75;85;102,8,01110,01110,3,UNSAT,False,False,,357.85829387500416,358.0544923749985,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide2_workers8,count1089,random,3,20262919,2,20261220,20,108,5,4;39;75;85;102,8,01001,01001,1,UNSAT,False,False,,402.8884218749881,402.94550637499196,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide2_workers8,count1089,random,3,20262919,2,20261220,20,108,5,4;39;75;85;102,8,01100,01100,7,UNSAT,False,False,,411.47474033400067,411.99394291700446,1882.0523522910007,105092,1723792
checkpoint,generalization20,count1089_random3_20_split5_divide2_workers8,count1089,random,3,20262919,2,20261220,20,108,5,4;39;75;85;102,8,,,,RUNNING,False,False,,0.0,600.7578295419808,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide2_workers8,count1089,random,3,20262919,2,20261220,20,108,5,4;39;75;85;102,8,11000,11000,2,UNSAT,False,False,,603.3014029999904,603.4269068749854,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide2_workers8,count1089,random,3,20262919,2,20261220,20,108,5,4;39;75;85;102,8,11111,11111,11,UNSAT,False,False,,337.2150476250099,661.7582735419855,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide2_workers8,count1089,random,3,20262919,2,20261220,20,108,5,4;39;75;85;102,8,01101,01101,9,UNSAT,False,False,,369.5126065830118,665.6296263329859,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide2_workers8,count1089,random,3,20262919,2,20261220,20,108,5,4;39;75;85;102,8,10100,10100,10,UNSAT,False,False,,376.8028269170027,691.7950593749993,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide2_workers8,count1089,random,3,20262919,2,20261220,20,108,5,4;39;75;85;102,8,11001,11001,15,UNSAT,False,False,,339.3354725000099,751.4099148329988,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide2_workers8,count1089,random,3,20262919,2,20261220,20,108,5,4;39;75;85;102,8,10011,10011,14,UNSAT,False,False,,405.33570616701036,808.3521239999973,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide2_workers8,count1089,random,3,20262919,2,20261220,20,108,5,4;39;75;85;102,8,01010,01010,13,UNSAT,False,False,,475.349781500001,833.4776588749955,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide2_workers8,count1089,random,3,20262919,2,20261220,20,108,5,4;39;75;85;102,8,01011,01011,12,UNSAT,False,False,,484.47489466599654,835.110198291979,1882.0523522910007,105092,1723792
checkpoint,generalization20,count1089_random3_20_split5_divide2_workers8,count1089,random,3,20262919,2,20261220,20,108,5,4;39;75;85;102,8,,,,RUNNING,False,False,,0.0,901.4305317499966,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide2_workers8,count1089,random,3,20262919,2,20261220,20,108,5,4;39;75;85;102,8,01000,01000,18,UNSAT,False,False,,302.6990981250128,968.401040458004,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide2_workers8,count1089,random,3,20262919,2,20261220,20,108,5,4;39;75;85;102,8,00001,00001,19,UNSAT,False,False,,289.5676706660015,981.4381793749926,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide2_workers8,count1089,random,3,20262919,2,20261220,20,108,5,4;39;75;85;102,8,11100,11100,17,UNSAT,False,False,,347.3389573750028,1009.1761800420063,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide2_workers8,count1089,random,3,20262919,2,20261220,20,108,5,4;39;75;85;102,8,11011,11011,16,UNSAT,False,False,,409.63789716601605,1013.1492297079822,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide2_workers8,count1089,random,3,20262919,2,20261220,20,108,5,4;39;75;85;102,8,00000,00000,20,SAT,True,True,000102030405060708090A0B0C0D0E0F,301.1427040830022,1052.6371444579854,1882.0523522910007,105092,1723792
summary,generalization20,count1089_random3_20_split5_divide2_workers8,count1089,random,3,20262919,2,20261220,20,108,5,4;39;75;85;102,8,00000,00000,20,SAT_FOUND,True,True,000102030405060708090A0B0C0D0E0F,301.1427040830022,1052.6843823329837,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide3_workers8,count1089,random,3,20262919,3,20261221,20,108,5,23;38;90;103;125,8,11000,11000,8,UNSAT,False,False,,249.8177485000051,250.46192783300648,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide3_workers8,count1089,random,3,20262919,3,20261221,20,108,5,23;38;90;103;125,8,00110,00110,7,UNSAT,False,False,,275.1543924160069,275.69984474999364,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide3_workers8,count1089,random,3,20262919,3,20261221,20,108,5,23;38;90;103;125,8,01110,01110,5,UNSAT,False,False,,296.6047788330179,296.9749880830059,1882.0523522910007,105092,1723792
checkpoint,generalization20,count1089_random3_20_split5_divide3_workers8,count1089,random,3,20262919,3,20261221,20,108,5,23;38;90;103;125,8,,,,RUNNING,False,False,,0.0,300.03834820800694,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide3_workers8,count1089,random,3,20262919,3,20261221,20,108,5,23;38;90;103;125,8,10110,10110,6,UNSAT,False,False,,335.18979137498536,335.66383220799617,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide3_workers8,count1089,random,3,20262919,3,20261221,20,108,5,23;38;90;103;125,8,01011,01011,4,UNSAT,False,False,,338.3816651669913,338.6542709580099,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide3_workers8,count1089,random,3,20262919,3,20261221,20,108,5,23;38;90;103;125,8,01100,01100,1,UNSAT,False,False,,345.3532311669842,345.4030402909848,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide3_workers8,count1089,random,3,20262919,3,20261221,20,108,5,23;38;90;103;125,8,01000,01000,2,UNSAT,False,False,,392.58316254097736,392.69386404100806,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide3_workers8,count1089,random,3,20262919,3,20261221,20,108,5,23;38;90;103;125,8,10111,10111,3,UNSAT,False,False,,438.25087554202764,438.43415374998585,1882.0523522910007,105092,1723792
checkpoint,generalization20,count1089_random3_20_split5_divide3_workers8,count1089,random,3,20262919,3,20261221,20,108,5,23;38;90;103;125,8,,,,RUNNING,False,False,,0.0,600.1095067079877,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide3_workers8,count1089,random,3,20262919,3,20261221,20,108,5,23;38;90;103;125,8,00011,00011,9,UNSAT,False,False,,350.2060195420054,600.7819641249953,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide3_workers8,count1089,random,3,20262919,3,20261221,20,108,5,23;38;90;103;125,8,01010,01010,12,UNSAT,False,False,,318.7305207909958,654.5078900829831,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide3_workers8,count1089,random,3,20262919,3,20261221,20,108,5,23;38;90;103;125,8,10011,10011,13,UNSAT,False,False,,361.79448187499656,700.5218287500029,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide3_workers8,count1089,random,3,20262919,3,20261221,20,108,5,23;38;90;103;125,8,01111,01111,14,UNSAT,False,False,,408.01180554099847,753.4882576249947,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide3_workers8,count1089,random,3,20262919,3,20261221,20,108,5,23;38;90;103;125,8,11100,11100,11,UNSAT,False,False,,468.4979969160049,765.5364594160055,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide3_workers8,count1089,random,3,20262919,3,20261221,20,108,5,23;38;90;103;125,8,01001,01001,15,UNSAT,False,False,,386.06762116702157,778.8338057909859,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide3_workers8,count1089,random,3,20262919,3,20261221,20,108,5,23;38;90;103;125,8,00000,00000,16,UNSAT,False,False,,343.9773669580172,782.4773891250079,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide3_workers8,count1089,random,3,20262919,3,20261221,20,108,5,23;38;90;103;125,8,11111,11111,17,UNSAT,False,False,,251.38653291700757,852.2476979579951,1882.0523522910007,105092,1723792
branch,generalization20,count1089_random3_20_split5_divide3_workers8,count1089,random,3,20262919,3,20261221,20,108,5,23;38;90;103;125,8,00001,00001,10,SAT,True,True,000102030405060708090A0B0C0D0E0F,597.706137125002,873.5024334159971,1882.0523522910007,105092,1723792
summary,generalization20,count1089_random3_20_split5_divide3_workers8,count1089,random,3,20262919,3,20261221,20,108,5,23;38;90;103;125,8,00001,00001,10,SAT_FOUND,True,True,000102030405060708090A0B0C0D0E0F,597.706137125002,873.5600299999933,1882.0523522910007,105092,1723792
checkpoint,challenge22,count1089_random1_22_split5_divide1_workers8,count1089,random,1,20263117,1,20261019,22,106,5,14;104;113;114;117,8,,,,RUNNING,False,False,,0.0,300.67117041599704,,105092,1723790
checkpoint,challenge22,count1089_random1_22_split5_divide1_workers8,count1089,random,1,20263117,1,20261019,22,106,5,14;104;113;114;117,8,,,,RUNNING,False,False,,0.0,600.7792629160103,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide1_workers8,count1089,random,1,20263117,1,20261019,22,106,5,14;104;113;114;117,8,11111,11111,4,UNSAT,False,False,,787.1581525420188,787.4089479999966,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide1_workers8,count1089,random,1,20263117,1,20261019,22,106,5,14;104;113;114;117,8,01101,01101,5,UNSAT,False,False,,792.2844982499955,792.6221341250057,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide1_workers8,count1089,random,1,20263117,1,20261019,22,106,5,14;104;113;114;117,8,10011,10011,7,UNSAT,False,False,,802.4445297089987,802.9626158330066,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide1_workers8,count1089,random,1,20263117,1,20261019,22,106,5,14;104;113;114;117,8,11010,11010,6,UNSAT,False,False,,870.1751874590118,870.5965836659889,,105092,1723790
checkpoint,challenge22,count1089_random1_22_split5_divide1_workers8,count1089,random,1,20263117,1,20261019,22,106,5,14;104;113;114;117,8,,,,RUNNING,False,False,,0.0,901.7808229159855,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide1_workers8,count1089,random,1,20263117,1,20261019,22,106,5,14;104;113;114;117,8,10000,10000,2,UNSAT,False,False,,931.1781527090061,931.2849646249961,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide1_workers8,count1089,random,1,20263117,1,20261019,22,106,5,14;104;113;114;117,8,01111,01111,1,UNSAT,False,False,,992.7471307919768,992.7933675000095,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide1_workers8,count1089,random,1,20263117,1,20261019,22,106,5,14;104;113;114;117,8,10101,10101,3,UNSAT,False,False,,1019.5471766669943,1019.7227012499934,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide1_workers8,count1089,random,1,20263117,1,20261019,22,106,5,14;104;113;114;117,8,00100,00100,8,UNSAT,False,False,,1137.208079584001,1137.8214114579896,,105092,1723790
checkpoint,challenge22,count1089_random1_22_split5_divide1_workers8,count1089,random,1,20263117,1,20261019,22,106,5,14;104;113;114;117,8,,,,RUNNING,False,False,,0.0,1202.1123587079928,,105092,1723790
checkpoint,challenge22,count1089_random1_22_split5_divide1_workers8,count1089,random,1,20263117,1,20261019,22,106,5,14;104;113;114;117,8,,,,RUNNING,False,False,,0.0,1502.2764290829946,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide1_workers8,count1089,random,1,20263117,1,20261019,22,106,5,14;104;113;114;117,8,00110,00110,13,UNSAT,False,False,,796.0039877500094,1727.3668565000116,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide1_workers8,count1089,random,1,20263117,1,20261019,22,106,5,14;104;113;114;117,8,10010,10010,11,UNSAT,False,False,,989.3128171249991,1792.3494191659847,,105092,1723790
checkpoint,challenge22,count1089_random1_22_split5_divide1_workers8,count1089,random,1,20263117,1,20261019,22,106,5,14;104;113;114;117,8,,,,RUNNING,False,False,,0.0,1802.438479000004,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide1_workers8,count1089,random,1,20263117,1,20261019,22,106,5,14;104;113;114;117,8,11110,11110,10,UNSAT,False,False,,1150.6298137920094,1943.3497449579882,,105092,1723790
